    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  8.000E-02 3.12829E-17 -8.729E-09  5.540E-09  7.725E-10  1.978E-15  2.513E-16  1.00E-07
  8.250E-02 3.12828E-17 -9.001E-09  5.540E-09  7.725E-10  2.040E-15  2.591E-16  1.00E-07
  8.500E-02 3.12828E-17 -9.274E-09  5.539E-09  7.725E-10  2.102E-15  2.670E-16  1.00E-07
  8.750E-02 3.12827E-17 -9.547E-09  5.539E-09  7.725E-10  2.164E-15  2.748E-16  1.00E-07
  9.000E-02 3.12827E-17 -9.820E-09  5.539E-09  7.725E-10  2.226E-15  2.827E-16  1.00E-07
  9.250E-02 3.12826E-17 -1.009E-08  5.539E-09  7.725E-10  2.288E-15  2.905E-16  1.00E-07
  9.500E-02 3.12825E-17 -1.037E-08  5.539E-09  7.725E-10  2.349E-15  2.984E-16  1.00E-07
  9.750E-02 3.12825E-17 -1.064E-08  5.539E-09  7.725E-10  2.411E-15  3.062E-16  1.00E-07
  1.000E-01 3.12824E-17 -1.091E-08  5.539E-09  7.725E-10  2.473E-15  3.141E-16  1.00E-07
  1.250E-01 3.12816E-17 -1.364E-08  5.539E-09  7.725E-10  3.091E-15  3.926E-16  1.00E-07
  1.500E-01 3.12807E-17 -1.637E-08  5.539E-09  7.725E-10  3.709E-15  4.711E-16  1.00E-07
  1.750E-01 3.12796E-17 -1.910E-08  5.539E-09  7.725E-10  4.328E-15  5.496E-16  1.00E-07
  2.000E-01 3.12784E-17 -2.182E-08  5.539E-09  7.725E-10  4.946E-15  6.281E-16  1.00E-07
  2.250E-01 3.12769E-17 -2.455E-08  5.539E-09  7.725E-10  5.564E-15  7.066E-16  1.00E-07
  2.500E-01 3.12753E-17 -2.728E-08  5.539E-09  7.725E-10  6.182E-15  7.851E-16  1.00E-07
  2.750E-01 3.12736E-17 -3.001E-08  5.539E-09  7.725E-10  6.800E-15  8.636E-16  1.00E-07
  3.000E-01 3.12717E-17 -3.274E-08  5.538E-09  7.725E-10  7.418E-15  9.422E-16  1.00E-07
  3.250E-01 3.12696E-17 -3.547E-08  5.538E-09  7.725E-10  8.036E-15  1.021E-15  1.00E-07
  3.500E-01 3.12673E-17 -3.820E-08  5.538E-09  7.725E-10  8.654E-15  1.099E-15  1.00E-07
  3.750E-01 3.12649E-17 -4.093E-08  5.538E-09  7.724E-10  9.271E-15  1.178E-15  1.00E-07
  4.000E-01 3.12623E-17 -4.366E-08  5.538E-09  7.724E-10  9.889E-15  1.256E-15  1.00E-07
  4.250E-01 3.12595E-17 -4.639E-08  5.537E-09  7.724E-10  1.051E-14  1.335E-15  1.00E-07
  4.500E-01 3.12566E-17 -4.912E-08  5.537E-09  7.724E-10  1.112E-14  1.413E-15  1.00E-07
  4.750E-01 3.12535E-17 -5.185E-08  5.537E-09  7.724E-10  1.174E-14  1.492E-15  1.00E-07
  5.000E-01 3.12502E-17 -5.458E-08  5.537E-09  7.724E-10  1.236E-14  1.570E-15  1.00E-07
  5.250E-01 3.12468E-17 -5.732E-08  5.536E-09  7.724E-10  1.298E-14  1.649E-15  1.00E-07
  5.500E-01 3.12432E-17 -6.005E-08  5.536E-09  7.724E-10  1.359E-14  1.727E-15  1.00E-07
  5.750E-01 3.12394E-17 -6.278E-08  5.536E-09  7.724E-10  1.421E-14  1.806E-15  1.00E-07
  6.000E-01 3.12355E-17 -6.552E-08  5.535E-09  7.724E-10  1.483E-14  1.884E-15  1.00E-07
  6.250E-01 3.12314E-17 -6.825E-08  5.535E-09  7.724E-10  1.544E-14  1.963E-15  1.00E-07
  6.500E-01 3.12271E-17 -7.099E-08  5.534E-09  7.724E-10  1.606E-14  2.041E-15  1.00E-07
  6.750E-01 3.12226E-17 -7.372E-08  5.534E-09  7.723E-10  1.668E-14  2.119E-15  1.00E-07
  7.000E-01 3.12180E-17 -7.646E-08  5.534E-09  7.723E-10  1.729E-14  2.198E-15  1.00E-07
  7.250E-01 3.12133E-17 -7.920E-08  5.533E-09  7.723E-10  1.791E-14  2.276E-15  1.00E-07
  7.500E-01 3.12083E-17 -8.194E-08  5.533E-09  7.723E-10  1.853E-14  2.355E-15  1.00E-07
  7.750E-01 3.12032E-17 -8.467E-08  5.532E-09  7.723E-10  1.914E-14  2.433E-15  1.00E-07
  8.000E-01 3.11980E-17 -8.741E-08  5.532E-09  7.723E-10  1.976E-14  2.512E-15  1.00E-07
  8.250E-01 3.11925E-17 -9.015E-08  5.531E-09  7.723E-10  2.037E-14  2.590E-15  1.00E-07
  8.500E-01 3.11869E-17 -9.289E-08  5.531E-09  7.723E-10  2.099E-14  2.669E-15  1.00E-07
  8.750E-01 3.11812E-17 -9.564E-08  5.530E-09  7.722E-10  2.160E-14  2.747E-15  1.00E-07
  9.000E-01 3.11753E-17 -9.838E-08  5.530E-09  7.722E-10  2.222E-14  2.826E-15  1.00E-07
  9.250E-01 3.11692E-17 -1.011E-07  5.529E-09  7.722E-10  2.283E-14  2.904E-15  1.00E-07
  9.500E-01 3.11629E-17 -1.039E-07  5.529E-09  7.722E-10  2.345E-14  2.982E-15  1.00E-07
  9.750E-01 3.11565E-17 -1.066E-07  5.528E-09  7.722E-10  2.406E-14  3.061E-15  1.00E-07
  1.000E+00 3.11499E-17 -1.094E-07  5.528E-09  7.722E-10  2.468E-14  3.139E-15  1.00E-07
  1.100E+00 3.11219E-17 -1.204E-07  5.525E-09  7.721E-10  2.713E-14  3.453E-15  1.00E-07
  1.200E+00 3.10912E-17 -1.314E-07  5.522E-09  7.720E-10  2.959E-14  3.766E-15  1.00E-07
  1.300E+00 3.10580E-17 -1.424E-07  5.519E-09  7.719E-10  3.203E-14  4.080E-15  1.00E-07
  1.400E+00 3.10221E-17 -1.534E-07  5.516E-09  7.718E-10  3.448E-14  4.393E-15  1.00E-07
  1.500E+00 3.09837E-17 -1.645E-07  5.513E-09  7.718E-10  3.692E-14  4.706E-15  1.00E-07
  1.600E+00 3.09427E-17 -1.756E-07  5.509E-09  7.716E-10  3.935E-14  5.019E-15  1.00E-07
  1.700E+00 3.08991E-17 -1.867E-07  5.505E-09  7.715E-10  4.178E-14  5.332E-15  1.00E-07
  1.800E+00 3.08529E-17 -1.979E-07  5.501E-09  7.714E-10  4.421E-14  5.645E-15  1.00E-07
