    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  2.600E+00 2.22971E-16  9.531E-06  1.142E-08  9.618E-09 -8.344E-15  8.600E-14  1.00E-07
  2.700E+00 2.22706E-16  9.906E-06  1.141E-08  9.615E-09 -8.745E-15  8.928E-14  1.00E-07
  2.800E+00 2.22432E-16  1.028E-05  1.140E-08  9.613E-09 -9.154E-15  9.257E-14  1.00E-07
  2.900E+00 2.22149E-16  1.066E-05  1.139E-08  9.611E-09 -9.574E-15  9.585E-14  1.00E-07
  3.000E+00 2.21856E-16  1.104E-05  1.138E-08  9.608E-09 -1.000E-14  9.913E-14  1.00E-07
  3.100E+00 2.21554E-16  1.142E-05  1.137E-08  9.606E-09 -1.044E-14  1.024E-13  1.00E-07
  3.200E+00 2.21242E-16  1.180E-05  1.136E-08  9.603E-09 -1.089E-14  1.057E-13  1.00E-07
  3.300E+00 2.20921E-16  1.218E-05  1.135E-08  9.601E-09 -1.135E-14  1.089E-13  1.00E-07
  3.400E+00 2.20591E-16  1.256E-05  1.133E-08  9.598E-09 -1.182E-14  1.122E-13  1.00E-07
  3.500E+00 2.20252E-16  1.294E-05  1.132E-08  9.595E-09 -1.230E-14  1.155E-13  1.00E-07
  3.600E+00 2.19903E-16  1.333E-05  1.131E-08  9.592E-09 -1.279E-14  1.187E-13  1.00E-07
  3.700E+00 2.19546E-16  1.372E-05  1.130E-08  9.589E-09 -1.330E-14  1.220E-13  1.00E-07
  3.800E+00 2.19179E-16  1.410E-05  1.128E-08  9.586E-09 -1.382E-14  1.253E-13  1.00E-07
  3.900E+00 2.18804E-16  1.449E-05  1.127E-08  9.583E-09 -1.435E-14  1.285E-13  1.00E-07
  4.000E+00 2.18419E-16  1.488E-05  1.125E-08  9.579E-09 -1.489E-14  1.318E-13  1.00E-07
  4.100E+00 2.18026E-16  1.527E-05  1.124E-08  9.576E-09 -1.544E-14  1.350E-13  1.00E-07
  4.200E+00 2.17624E-16  1.567E-05  1.122E-08  9.572E-09 -1.601E-14  1.382E-13  1.00E-07
  4.300E+00 2.17213E-16  1.606E-05  1.121E-08  9.569E-09 -1.659E-14  1.415E-13  1.00E-07
  4.400E+00 2.16794E-16  1.646E-05  1.119E-08  9.565E-09 -1.719E-14  1.447E-13  1.00E-07
  4.500E+00 2.16366E-16  1.686E-05  1.118E-08  9.562E-09 -1.780E-14  1.479E-13  1.00E-07
  4.600E+00 2.15930E-16  1.726E-05  1.116E-08  9.558E-09 -1.842E-14  1.512E-13  1.00E-07
  4.700E+00 2.15485E-16  1.766E-05  1.114E-08  9.554E-09 -1.906E-14  1.544E-13  1.00E-07
  4.800E+00 2.15032E-16  1.806E-05  1.113E-08  9.550E-09 -1.972E-14  1.576E-13  1.00E-07
  4.900E+00 2.14571E-16  1.847E-05  1.111E-08  9.546E-09 -2.038E-14  1.608E-13  1.00E-07
  5.000E+00 2.14101E-16  1.887E-05  1.109E-08  9.542E-09 -2.107E-14  1.640E-13  1.00E-07
  5.100E+00 2.13624E-16  1.928E-05  1.107E-08  9.538E-09 -2.177E-14  1.672E-13  1.00E-07
  5.200E+00 2.13138E-16  1.969E-05  1.106E-08  9.534E-09 -2.249E-14  1.704E-13  1.00E-07
  5.300E+00 2.12644E-16  2.011E-05  1.104E-08  9.529E-09 -2.322E-14  1.736E-13  1.00E-07
  5.400E+00 2.12143E-16  2.052E-05  1.102E-08  9.525E-09 -2.397E-14  1.768E-13  1.00E-07
  5.500E+00 2.11634E-16  2.094E-05  1.100E-08  9.520E-09 -2.474E-14  1.800E-13  1.00E-07
  5.600E+00 2.11117E-16  2.135E-05  1.098E-08  9.516E-09 -2.552E-14  1.832E-13  1.00E-07
  5.700E+00 2.10592E-16  2.177E-05  1.096E-08  9.511E-09 -2.632E-14  1.863E-13  1.00E-07
  5.800E+00 2.10060E-16  2.220E-05  1.094E-08  9.506E-09 -2.714E-14  1.895E-13  1.00E-07
  5.900E+00 2.09520E-16  2.262E-05  1.092E-08  9.501E-09 -2.798E-14  1.927E-13  1.00E-07
